test_id,A0_hex,A1_hex,A2_hex,A3_hex,B0_hex,B1_hex,B2_hex,B3_hex,C0_hex,A0_int,A1_int,A2_int,A3_int,B0_int,B1_int,B2_int,B3_int,C0_int,reference_int,input_width,output_width,operand_range,c_range
7962,07,05,0A,FB,02,FF,07,FD,0059,7,5,10,-5,2,-1,7,-3,89,183,8,16,10,100
7963,04,F6,F8,07,F6,F8,0A,FD,0031,4,-10,-8,7,-10,-8,10,-3,49,-12,8,16,10,100
7964,F6,FF,06,FA,FF,04,FC,01,005F,-10,-1,6,-6,-1,4,-4,1,95,71,8,16,10,100
7965,FC,08,0A,0A,F6,04,07,01,0057,-4,8,10,10,-10,4,7,1,87,239,8,16,10,100
7966,FD,FD,0A,FD,FF,08,08,FB,0019,-3,-3,10,-3,-1,8,8,-5,25,99,8,16,10,100
7967,F6,FD,05,03,02,0A,0A,FA,0061,-10,-3,5,3,2,10,10,-6,97,79,8,16,10,100
7968,07,08,06,06,F8,F8,FA,FD,FFE5,7,8,6,6,-8,-8,-6,-3,-27,-201,8,16,10,100
7969,F6,FB,FB,06,F6,00,05,0A,0026,-10,-5,-5,6,-10,0,5,10,38,173,8,16,10,100
7970,FB,FD,05,06,FF,08,02,09,FFE8,-5,-3,5,6,-1,8,2,9,-24,21,8,16,10,100
7971,08,F7,02,02,FC,FA,06,FD,FFBE,8,-9,2,2,-4,-6,6,-3,-66,-38,8,16,10,100
7972,F7,F6,FF,04,F7,09,F6,07,FFC3,-9,-10,-1,4,-9,9,-10,7,-61,-32,8,16,10,100
7973,05,03,0A,04,FF,02,F9,0A,001D,5,3,10,4,-1,2,-7,10,29,0,8,16,10,100
7974,FC,FC,F7,09,03,F7,FD,00,005F,-4,-4,-9,9,3,-9,-3,0,95,146,8,16,10,100
7975,01,F8,05,03,02,0A,08,FF,FFD6,1,-8,5,3,2,10,8,-1,-42,-83,8,16,10,100
7976,05,F9,06,F9,08,08,FF,08,0006,5,-7,6,-7,8,8,-1,8,6,-72,8,16,10,100
7977,07,02,FB,01,05,F9,08,FB,0033,7,2,-5,1,5,-7,8,-5,51,27,8,16,10,100
7978,FA,FD,08,02,FA,08,FB,FF,FFE4,-6,-3,8,2,-6,8,-5,-1,-28,-58,8,16,10,100
7979,05,F7,F8,07,07,04,04,09,FFF5,5,-9,-8,7,7,4,4,9,-11,19,8,16,10,100
7980,F9,01,01,04,06,01,FF,F9,0005,-7,1,1,4,6,1,-1,-7,5,-65,8,16,10,100
7981,FC,02,F6,FD,00,03,0A,00,0060,-4,2,-10,-3,0,3,10,0,96,2,8,16,10,100
7982,FE,04,04,05,FE,07,04,F6,0034,-2,4,4,5,-2,7,4,-10,52,50,8,16,10,100
7983,FF,FC,01,F8,FD,00,0A,0A,002D,-1,-4,1,-8,-3,0,10,10,45,-22,8,16,10,100
7984,FB,07,F9,FD,F6,F6,FB,FD,0022,-5,7,-7,-3,-10,-10,-5,-3,34,58,8,16,10,100
7985,01,F7,F8,F6,09,05,08,08,005B,1,-9,-8,-10,9,5,8,8,91,-89,8,16,10,100
7986,0A,F8,F7,07,09,0A,FA,05,002B,10,-8,-9,7,9,10,-6,5,43,142,8,16,10,100
7987,F9,FF,06,0A,F6,06,FE,03,0006,-7,-1,6,10,-10,6,-2,3,6,88,8,16,10,100
7988,F8,FD,F6,0A,07,F9,FF,FC,0051,-8,-3,-10,10,7,-7,-1,-4,81,16,8,16,10,100
7989,01,FF,04,FD,F6,00,FF,08,001B,1,-1,4,-3,-10,0,-1,8,27,-11,8,16,10,100
7990,F7,F7,F6,02,06,FC,07,03,FFD2,-9,-9,-10,2,6,-4,7,3,-46,-128,8,16,10,100
7991,01,FC,F9,03,05,FA,FD,09,FFC6,1,-4,-7,3,5,-6,-3,9,-58,19,8,16,10,100
7992,03,00,FB,FB,05,03,0A,04,0032,3,0,-5,-5,5,3,10,4,50,-5,8,16,10,100
7993,FD,FE,04,09,F8,07,09,05,FFD4,-3,-2,4,9,-8,7,9,5,-44,47,8,16,10,100
7994,04,F6,03,FD,F9,04,06,F7,0019,4,-10,3,-3,-7,4,6,-9,25,2,8,16,10,100
7995,F6,07,00,01,FA,05,07,05,FFA2,-10,7,0,1,-6,5,7,5,-94,6,8,16,10,100
7996,05,00,01,04,01,F8,FC,06,0058,5,0,1,4,1,-8,-4,6,88,113,8,16,10,100
7997,02,09,FC,05,07,F8,FD,08,FFC0,2,9,-4,5,7,-8,-3,8,-64,-70,8,16,10,100
7998,FC,08,F8,F8,08,F6,0A,08,FFB4,-4,8,-8,-8,8,-10,10,8,-76,-332,8,16,10,100
7999,08,F6,FD,FA,07,01,00,F9,002C,8,-10,-3,-6,7,1,0,-7,44,132,8,16,10,100
8000,09,F8,01,08,FA,FC,FD,FF,FFFE,9,-8,1,8,-6,-4,-3,-1,-2,-35,8,16,10,100
8001,05,FC,FB,08,F6,01,09,02,000F,5,-4,-5,8,-10,1,9,2,15,-68,8,16,10,100
8002,09,FA,FC,03,08,06,FF,F7,FFFC,9,-6,-4,3,8,6,-1,-9,-4,9,8,16,10,100
8003,F8,FF,FC,01,F7,FB,01,FE,0052,-8,-1,-4,1,-9,-5,1,-2,82,153,8,16,10,100
8004,02,F8,0A,02,09,08,F7,FF,FFC3,2,-8,10,2,9,8,-9,-1,-61,-199,8,16,10,100
8005,03,06,01,0A,FE,F8,07,FF,FFC3,3,6,1,10,-2,-8,7,-1,-61,-118,8,16,10,100
8006,FF,FA,03,F6,09,F9,FA,07,003D,-1,-6,3,-10,9,-7,-6,7,61,6,8,16,10,100
8007,F9,FF,02,01,07,FF,FD,FD,FFB8,-7,-1,2,1,7,-1,-3,-3,-72,-129,8,16,10,100
8008,01,09,F8,01,F8,FD,FA,FE,FFD6,1,9,-8,1,-8,-3,-6,-2,-42,-31,8,16,10,100
8009,08,07,FE,09,08,00,F9,02,0033,8,7,-2,9,8,0,-7,2,51,147,8,16,10,100
8010,F9,FF,F9,07,0A,01,02,01,FFCA,-7,-1,-7,7,10,1,2,1,-54,-132,8,16,10,100
8011,09,FD,04,F6,03,FB,FA,FD,002E,9,-3,4,-10,3,-5,-6,-3,46,94,8,16,10,100
8012,FF,FF,03,FD,F7,FF,04,08,FFB3,-1,-1,3,-3,-9,-1,4,8,-77,-79,8,16,10,100
8013,FC,08,03,F8,09,03,08,0A,0027,-4,8,3,-8,9,3,8,10,39,-29,8,16,10,100
8014,00,06,FA,F9,06,FA,F9,09,0007,0,6,-6,-7,6,-6,-7,9,7,-50,8,16,10,100
8015,F7,FF,FD,FF,FF,05,F7,09,0042,-9,-1,-3,-1,-1,5,-9,9,66,88,8,16,10,100
8016,08,06,FD,01,01,03,FE,04,0037,8,6,-3,1,1,3,-2,4,55,91,8,16,10,100
8017,01,FB,FF,FD,05,03,F9,01,FFF3,1,-5,-1,-3,5,3,-7,1,-13,-19,8,16,10,100
8018,F8,FE,08,05,FB,FF,03,05,005D,-8,-2,8,5,-5,-1,3,5,93,184,8,16,10,100
8019,05,05,08,09,F8,04,04,FD,FFDD,5,5,8,9,-8,4,4,-3,-35,-50,8,16,10,100
8020,06,0A,06,06,F8,FF,09,06,FFC0,6,10,6,6,-8,-1,9,6,-64,-32,8,16,10,100
8021,F8,06,F9,F6,FD,02,05,FE,FFBE,-8,6,-7,-10,-3,2,5,-2,-66,-45,8,16,10,100
8022,FC,05,02,FC,FD,FC,FC,FB,FFEB,-4,5,2,-4,-3,-4,-4,-5,-21,-17,8,16,10,100
8023,FB,FE,F7,F9,F9,04,FB,FF,FF9D,-5,-2,-9,-7,-7,4,-5,-1,-99,-20,8,16,10,100
8024,07,0A,06,01,06,F7,F7,F8,0019,7,10,6,1,6,-9,-9,-8,25,-85,8,16,10,100
8025,08,FF,FC,FF,00,0A,FC,05,002D,8,-1,-4,-1,0,10,-4,5,45,46,8,16,10,100
8026,FB,FF,F8,07,F9,02,09,F9,FFAA,-5,-1,-8,7,-7,2,9,-7,-86,-174,8,16,10,100
8027,0A,02,07,00,08,05,F6,F7,0059,10,2,7,0,8,5,-10,-9,89,109,8,16,10,100
8028,F7,0A,08,02,06,FD,FC,00,0048,-9,10,8,2,6,-3,-4,0,72,-44,8,16,10,100
8029,07,FB,02,FB,F8,F9,02,09,0057,7,-5,2,-5,-8,-7,2,9,87,25,8,16,10,100
8030,08,00,F9,FC,01,06,0A,FA,FFD4,8,0,-7,-4,1,6,10,-6,-44,-82,8,16,10,100
8031,06,F8,03,FD,04,02,09,0A,0030,6,-8,3,-3,4,2,9,10,48,53,8,16,10,100
8032,01,04,F7,FD,FB,F7,FD,F7,005A,1,4,-9,-3,-5,-9,-3,-9,90,103,8,16,10,100
8033,F6,FF,07,FA,FA,06,05,07,003C,-10,-1,7,-6,-6,6,5,7,60,107,8,16,10,100
8034,08,03,FE,FB,02,F7,FA,01,FFAB,8,3,-2,-5,2,-9,-6,1,-85,-89,8,16,10,100
8035,03,07,FE,0A,FC,07,08,01,0014,3,7,-2,10,-4,7,8,1,20,51,8,16,10,100
8036,06,08,03,09,F6,06,02,0A,FFA0,6,8,3,9,-10,6,2,10,-96,-12,8,16,10,100
8037,FA,07,FE,F7,FA,FA,01,04,0032,-6,7,-2,-9,-6,-6,1,4,50,6,8,16,10,100
8038,04,F6,F6,01,09,01,05,FB,0063,4,-10,-10,1,9,1,5,-5,99,70,8,16,10,100
8039,07,FB,08,FC,F9,FD,05,05,0041,7,-5,8,-4,-7,-3,5,5,65,51,8,16,10,100
8040,09,03,F7,05,FC,01,00,FE,FFA0,9,3,-9,5,-4,1,0,-2,-96,-139,8,16,10,100
8041,FD,05,FB,02,FD,0A,FF,00,FFDB,-3,5,-5,2,-3,10,-1,0,-37,27,8,16,10,100
8042,05,00,02,FD,F7,F6,08,FE,0064,5,0,2,-3,-9,-10,8,-2,100,77,8,16,10,100
8043,01,08,07,03,FC,F9,F7,07,FFDD,1,8,7,3,-4,-7,-9,7,-35,-137,8,16,10,100
8044,00,FA,FF,04,00,04,03,FA,FFE2,0,-6,-1,4,0,4,3,-6,-30,-81,8,16,10,100
8045,09,06,FE,00,FA,05,F6,FD,FFD0,9,6,-2,0,-6,5,-10,-3,-48,-52,8,16,10,100
8046,01,04,F8,FA,F8,FE,FD,07,0009,1,4,-8,-6,-8,-2,-3,7,9,-25,8,16,10,100
8047,FA,09,02,F8,00,F6,09,FE,FFD2,-6,9,2,-8,0,-10,9,-2,-46,-102,8,16,10,100
8048,09,02,02,00,FC,FE,0A,07,001B,9,2,2,0,-4,-2,10,7,27,7,8,16,10,100
8049,F8,03,05,0A,08,FD,FA,09,FFCF,-8,3,5,10,8,-3,-6,9,-49,-62,8,16,10,100
8050,FD,06,08,FB,0A,07,06,06,FFBF,-3,6,8,-5,10,7,6,6,-65,-35,8,16,10,100
8051,05,0A,F7,09,05,FA,FF,01,0058,5,10,-9,9,5,-6,-1,1,88,71,8,16,10,100
8052,0A,02,04,02,06,00,05,FB,FFDE,10,2,4,2,6,0,5,-5,-34,36,8,16,10,100
8053,F9,FE,08,FA,06,FF,FA,FE,0048,-7,-2,8,-6,6,-1,-6,-2,72,-4,8,16,10,100
8054,0A,FA,FD,F6,FC,08,FA,05,FFE1,10,-6,-3,-10,-4,8,-6,5,-31,-151,8,16,10,100
8055,01,06,08,FE,F7,FB,F6,FC,0017,1,6,8,-2,-9,-5,-10,-4,23,-88,8,16,10,100
8056,08,FF,06,F7,05,F6,FE,00,FFDB,8,-1,6,-9,5,-10,-2,0,-37,1,8,16,10,100
8057,01,0A,01,09,0A,08,FD,05,0031,1,10,1,9,10,8,-3,5,49,181,8,16,10,100
8058,0A,F7,FD,F6,0A,08,F9,05,FFB1,10,-9,-3,-10,10,8,-7,5,-79,-80,8,16,10,100
8059,03,FB,FA,00,09,04,FA,FA,005E,3,-5,-6,0,9,4,-6,-6,94,137,8,16,10,100
8060,F7,03,09,09,FC,F9,FA,F8,0039,-9,3,9,9,-4,-7,-6,-8,57,-54,8,16,10,100
8061,00,F8,03,FA,03,F7,08,08,FFC2,0,-8,3,-6,3,-9,8,8,-62,-14,8,16,10,100
8062,F9,0A,F6,02,FE,F6,FF,F8,FFD6,-7,10,-10,2,-2,-10,-1,-8,-42,-134,8,16,10,100
8063,03,FB,0A,FD,08,F8,05,F8,0058,3,-5,10,-3,8,-8,5,-8,88,226,8,16,10,100
8064,04,07,FB,02,0A,FC,07,FB,0064,4,7,-5,2,10,-4,7,-5,100,67,8,16,10,100
8065,F8,FD,FB,06,03,02,F6,FB,FFE0,-8,-3,-5,6,3,2,-10,-5,-32,-42,8,16,10,100
8066,FC,F8,04,04,00,FD,05,06,FFEF,-4,-8,4,4,0,-3,5,6,-17,51,8,16,10,100
8067,00,04,09,FD,02,FA,09,F8,FFF9,0,4,9,-3,2,-6,9,-8,-7,74,8,16,10,100
8068,06,0A,01,FA,FE,0A,08,F9,FFF0,6,10,1,-6,-2,10,8,-7,-16,122,8,16,10,100
8069,F6,F7,09,04,04,FD,F9,08,0026,-10,-9,9,4,4,-3,-7,8,38,-6,8,16,10,100
8070,05,05,FF,0A,FD,02,FD,FA,003C,5,5,-1,10,-3,2,-3,-6,60,-2,8,16,10,100
8071,FA,F6,0A,F7,FD,F7,F7,01,0031,-6,-10,10,-9,-3,-9,-9,1,49,58,8,16,10,100
8072,F8,F7,FB,03,0A,09,FC,F6,002A,-8,-9,-5,3,10,9,-4,-10,42,-129,8,16,10,100
8073,F6,08,F8,FE,00,02,F9,F9,003A,-10,8,-8,-2,0,2,-7,-7,58,144,8,16,10,100
8074,08,FE,0A,00,F7,F8,04,07,004E,8,-2,10,0,-9,-8,4,7,78,62,8,16,10,100
8075,07,02,03,F8,F9,04,FF,05,0044,7,2,3,-8,-7,4,-1,5,68,-16,8,16,10,100
8076,FB,01,F7,F9,06,FC,FE,02,0044,-5,1,-9,-7,6,-4,-2,2,68,38,8,16,10,100
8077,08,F7,04,04,05,F6,F8,07,FFD3,8,-9,4,4,5,-10,-8,7,-45,81,8,16,10,100
8078,07,F7,F9,03,F6,F7,05,FF,FFD2,7,-9,-7,3,-10,-9,5,-1,-46,-73,8,16,10,100
8079,08,07,0A,05,F6,F8,FA,08,003F,8,7,10,5,-10,-8,-6,8,63,-93,8,16,10,100
8080,08,FB,F9,09,09,07,03,07,FFAC,8,-5,-7,9,9,7,3,7,-84,-5,8,16,10,100
8081,F7,05,07,06,04,08,01,FA,000B,-9,5,7,6,4,8,1,-6,11,-14,8,16,10,100
8082,FE,FD,FB,FC,F8,F7,FD,06,0007,-2,-3,-5,-4,-8,-9,-3,6,7,41,8,16,10,100
8083,FA,06,02,00,FA,FC,02,FD,005A,-6,6,2,0,-6,-4,2,-3,90,106,8,16,10,100
8084,F8,FD,FC,06,FF,01,FE,F7,0033,-8,-3,-4,6,-1,1,-2,-9,51,10,8,16,10,100
8085,FA,02,FE,03,04,0A,00,FA,0025,-6,2,-2,3,4,10,0,-6,37,15,8,16,10,100
8086,FC,FA,FC,F6,05,01,03,04,FFFA,-4,-6,-4,-10,5,1,3,4,-6,-84,8,16,10,100
8087,04,F7,FE,04,F9,09,F8,FA,FFD6,4,-9,-2,4,-7,9,-8,-6,-42,-159,8,16,10,100
8088,00,F9,08,05,00,F9,F9,05,FFD8,0,-7,8,5,0,-7,-7,5,-40,-22,8,16,10,100
8089,08,01,01,00,F9,FE,0A,FA,FFB3,8,1,1,0,-7,-2,10,-6,-77,-125,8,16,10,100
8090,FF,06,F6,FC,05,F9,F7,04,FFE3,-1,6,-10,-4,5,-7,-9,4,-29,-2,8,16,10,100
8091,09,0A,F9,FC,FF,FD,03,05,FFA2,9,10,-7,-4,-1,-3,3,5,-94,-174,8,16,10,100
8092,08,FD,09,F9,04,F9,06,00,FFAC,8,-3,9,-7,4,-7,6,0,-84,23,8,16,10,100
8093,FD,07,09,01,FD,05,F8,06,FFA6,-3,7,9,1,-3,5,-8,6,-90,-112,8,16,10,100
8094,FB,FC,FF,07,02,FB,F7,07,FFFB,-5,-4,-1,7,2,-5,-9,7,-5,63,8,16,10,100
8095,FA,05,02,F8,FA,FC,08,FD,FFC7,-6,5,2,-8,-6,-4,8,-3,-57,-1,8,16,10,100
8096,07,FB,FD,FD,0A,06,06,08,FFD3,7,-5,-3,-3,10,6,6,8,-45,-47,8,16,10,100
8097,03,04,05,02,0A,03,F7,05,0059,3,4,5,2,10,3,-9,5,89,96,8,16,10,100
8098,FF,01,07,0A,F6,04,08,F7,0010,-1,1,7,10,-10,4,8,-9,16,-4,8,16,10,100
8099,FD,09,02,F8,F6,FB,F7,01,005F,-3,9,2,-8,-10,-5,-9,1,95,54,8,16,10,100
8100,FE,05,08,F8,FE,FD,07,FB,FFF8,-2,5,8,-8,-2,-3,7,-5,-8,77,8,16,10,100
8101,F8,F6,F6,04,FA,FA,FF,FF,FFC2,-8,-10,-10,4,-6,-6,-1,-1,-62,52,8,16,10,100
8102,F7,0A,FA,F7,F7,F8,00,FC,002C,-9,10,-6,-9,-9,-8,0,-4,44,81,8,16,10,100
8103,FF,08,09,06,07,FD,06,F9,FFA1,-1,8,9,6,7,-3,6,-7,-95,-114,8,16,10,100
8104,06,03,FA,00,08,00,07,FB,FFE5,6,3,-6,0,8,0,7,-5,-27,-21,8,16,10,100
8105,01,04,08,FB,04,04,07,06,0036,1,4,8,-5,4,4,7,6,54,100,8,16,10,100
8106,F7,08,01,F9,02,0A,F7,0A,FFEE,-9,8,1,-7,2,10,-9,10,-18,-35,8,16,10,100
8107,06,FE,05,05,F9,FE,F6,FB,001D,6,-2,5,5,-7,-2,-10,-5,29,-84,8,16,10,100
8108,F9,00,02,08,F8,07,F7,F6,001A,-7,0,2,8,-8,7,-9,-10,26,-16,8,16,10,100
8109,06,0A,05,07,07,FD,06,02,0012,6,10,5,7,7,-3,6,2,18,74,8,16,10,100
8110,06,07,09,0A,08,F8,FE,F6,000F,6,7,9,10,8,-8,-2,-10,15,-111,8,16,10,100
8111,04,FE,01,FC,05,02,F8,02,FFEE,4,-2,1,-4,5,2,-8,2,-18,-18,8,16,10,100
8112,FF,FC,03,07,06,05,05,FD,FFA7,-1,-4,3,7,6,5,5,-3,-89,-121,8,16,10,100
8113,02,FD,FA,09,00,0A,09,FA,FFF8,2,-3,-6,9,0,10,9,-6,-8,-146,8,16,10,100
8114,00,08,01,F9,F6,FF,F9,FB,FF9C,0,8,1,-7,-10,-1,-7,-5,-100,-80,8,16,10,100
8115,FC,FD,03,04,FC,09,00,05,0057,-4,-3,3,4,-4,9,0,5,87,96,8,16,10,100
8116,F8,FB,F6,00,09,01,08,FF,FFD4,-8,-5,-10,0,9,1,8,-1,-44,-201,8,16,10,100
8117,06,01,06,01,FA,FF,FB,08,FFEB,6,1,6,1,-6,-1,-5,8,-21,-80,8,16,10,100
8118,04,F6,07,01,FD,F8,02,FE,FFA8,4,-10,7,1,-3,-8,2,-2,-88,-8,8,16,10,100
8119,F9,FE,FC,01,FA,FC,F8,FB,FFA8,-7,-2,-4,1,-6,-4,-8,-5,-88,-11,8,16,10,100
8120,FE,0A,08,03,05,00,02,F9,0060,-2,10,8,3,5,0,2,-7,96,81,8,16,10,100
8121,01,F6,02,06,09,FD,FE,05,0008,1,-10,2,6,9,-3,-2,5,8,73,8,16,10,100
8122,FD,08,04,00,08,09,F7,0A,0039,-3,8,4,0,8,9,-9,10,57,69,8,16,10,100
8123,05,01,08,F8,08,FB,0A,F9,0033,5,1,8,-8,8,-5,10,-7,51,222,8,16,10,100
8124,FE,FA,F6,FC,FE,FD,06,00,0014,-2,-6,-10,-4,-2,-3,6,0,20,-18,8,16,10,100
8125,01,FC,F9,03,FB,05,F7,FD,0040,1,-4,-7,3,-5,5,-9,-3,64,93,8,16,10,100
8126,FB,F9,02,FC,09,FF,FA,FB,0018,-5,-7,2,-4,9,-1,-6,-5,24,-6,8,16,10,100
8127,FD,00,F7,07,02,05,FC,F6,0034,-3,0,-9,7,2,5,-4,-10,52,12,8,16,10,100
8128,FC,FE,FD,F9,01,FC,02,05,0036,-4,-2,-3,-7,1,-4,2,5,54,17,8,16,10,100
8129,FC,FC,F6,05,08,08,09,08,FFC4,-4,-4,-10,5,8,8,9,8,-60,-174,8,16,10,100
8130,FD,F6,04,00,F9,05,05,01,FFFF,-3,-10,4,0,-7,5,5,1,-1,-10,8,16,10,100
8131,F6,08,0A,06,09,04,FD,FE,FFC2,-10,8,10,6,9,4,-3,-2,-62,-162,8,16,10,100
8132,04,08,FE,FB,02,FD,FA,07,FFCA,4,8,-2,-5,2,-3,-6,7,-54,-93,8,16,10,100
8133,FA,06,0A,FF,06,04,FD,06,FFE4,-6,6,10,-1,6,4,-3,6,-28,-76,8,16,10,100
8134,01,07,02,06,09,00,01,FF,FFB4,1,7,2,6,9,0,1,-1,-76,-71,8,16,10,100
8135,05,08,FE,09,F7,01,05,02,FFFF,5,8,-2,9,-9,1,5,2,-1,-30,8,16,10,100
8136,FC,07,FB,F7,05,08,05,F7,FFF7,-4,7,-5,-9,5,8,5,-9,-9,83,8,16,10,100
8137,03,F9,FD,09,F8,FF,FA,02,FFDE,3,-7,-3,9,-8,-1,-6,2,-34,-15,8,16,10,100
8138,FF,F9,06,FA,02,01,04,00,FFA2,-1,-7,6,-6,2,1,4,0,-94,-79,8,16,10,100
8139,F8,F7,F7,05,FF,03,08,00,FFA3,-8,-9,-9,5,-1,3,8,0,-93,-184,8,16,10,100
8140,F6,F7,09,02,02,FE,04,FA,FFC9,-10,-9,9,2,2,-2,4,-6,-55,-33,8,16,10,100
8141,09,F6,01,FB,F8,08,08,FD,0025,9,-10,1,-5,-8,8,8,-3,37,-92,8,16,10,100
8142,08,FD,FB,04,F7,02,FC,F8,005C,8,-3,-5,4,-9,2,-4,-8,92,2,8,16,10,100
8143,FA,07,07,04,02,0A,F7,06,0060,-6,7,7,4,2,10,-9,6,96,115,8,16,10,100
8144,07,FE,F8,F6,F9,FB,02,FF,FFD4,7,-2,-8,-10,-7,-5,2,-1,-44,-89,8,16,10,100
8145,01,F8,FE,F8,F9,0A,0A,00,0013,1,-8,-2,-8,-7,10,10,0,19,-88,8,16,10,100
8146,09,F7,03,FB,F7,F6,01,03,003F,9,-9,3,-5,-9,-10,1,3,63,60,8,16,10,100
8147,FE,02,F8,FA,FA,08,FD,FC,002D,-2,2,-8,-6,-6,8,-3,-4,45,121,8,16,10,100
8148,FD,0A,F8,09,F9,04,09,04,FFB7,-3,10,-8,9,-7,4,9,4,-73,-48,8,16,10,100
8149,01,06,F7,01,FD,0A,07,FC,FFBE,1,6,-9,1,-3,10,7,-4,-66,-76,8,16,10,100
8150,FC,01,FD,0A,00,07,FB,08,FFF6,-4,1,-3,10,0,7,-5,8,-10,92,8,16,10,100
8151,00,00,06,F6,F7,F8,F9,06,002C,0,0,6,-10,-9,-8,-7,6,44,-58,8,16,10,100
8152,03,08,F7,F6,0A,05,0A,FB,FF9D,3,8,-9,-10,10,5,10,-5,-99,-69,8,16,10,100
8153,09,F7,05,04,09,09,08,03,FFAC,9,-9,5,4,9,9,8,3,-84,-32,8,16,10,100
8154,F7,FC,04,08,05,09,08,05,FFDB,-9,-4,4,8,5,9,8,5,-37,-46,8,16,10,100
8155,F8,FE,FD,02,05,F7,00,F7,FFFF,-8,-2,-3,2,5,-9,0,-9,-1,-41,8,16,10,100
8156,F8,04,FA,03,FF,02,FC,FB,FFA1,-8,4,-6,3,-1,2,-4,-5,-95,-70,8,16,10,100
8157,09,FC,FB,05,06,FB,03,FB,0016,9,-4,-5,5,6,-5,3,-5,22,56,8,16,10,100
8158,FF,FE,01,0A,03,08,FD,00,FFB5,-1,-2,1,10,3,8,-3,0,-75,-97,8,16,10,100
8159,F9,05,FA,F9,FA,07,01,01,FFC8,-7,5,-6,-7,-6,7,1,1,-56,8,8,16,10,100
8160,FB,F7,FB,F6,FA,01,02,FF,0021,-5,-9,-5,-10,-6,1,2,-1,33,54,8,16,10,100
8161,F8,FE,03,00,F8,04,FA,00,FFDA,-8,-2,3,0,-8,4,-6,0,-38,0,8,16,10,100
8162,F9,09,FC,03,00,08,08,FB,FFD7,-7,9,-4,3,0,8,8,-5,-41,-16,8,16,10,100
8163,05,02,03,05,FD,FF,FB,FF,FFC5,5,2,3,5,-3,-1,-5,-1,-59,-96,8,16,10,100
8164,06,02,02,F6,F6,FA,FF,FD,FFB3,6,2,2,-10,-10,-6,-1,-3,-77,-121,8,16,10,100
8165,03,00,03,F6,F8,09,02,01,0064,3,0,3,-10,-8,9,2,1,100,72,8,16,10,100
8166,05,F9,09,08,FF,F7,FD,FF,0057,5,-7,9,8,-1,-9,-3,-1,87,110,8,16,10,100
8167,F6,05,04,05,02,F8,04,02,FFC2,-10,5,4,5,2,-8,4,2,-62,-96,8,16,10,100
8168,0A,F6,FA,FD,0A,F9,FA,FF,0059,10,-10,-6,-3,10,-7,-6,-1,89,298,8,16,10,100
8169,04,06,F8,FF,06,04,FD,FB,001E,4,6,-8,-1,6,4,-3,-5,30,107,8,16,10,100
8170,05,02,08,03,09,F6,FE,08,FFEB,5,2,8,3,9,-10,-2,8,-21,12,8,16,10,100
8171,05,01,06,FE,F7,07,06,F9,0003,5,1,6,-2,-9,7,6,-7,3,15,8,16,10,100
8172,FA,F6,FC,07,FD,04,FE,08,FFCA,-6,-10,-4,7,-3,4,-2,8,-54,-12,8,16,10,100
8173,07,08,FC,F7,03,0A,07,06,FFDC,7,8,-4,-9,3,10,7,6,-36,-17,8,16,10,100
8174,01,FF,02,09,F9,F9,08,08,FFA2,1,-1,2,9,-7,-7,8,8,-94,-6,8,16,10,100
8175,F6,FE,FA,FE,08,FD,F8,FC,FFA3,-10,-2,-6,-2,8,-3,-8,-4,-93,-111,8,16,10,100
8176,04,01,02,00,F6,F7,FB,07,0029,4,1,2,0,-10,-9,-5,7,41,-18,8,16,10,100
8177,FD,00,FD,04,02,FB,F6,FA,FFC2,-3,0,-3,4,2,-5,-10,-6,-62,-62,8,16,10,100
8178,F8,05,07,F8,04,F6,00,09,FFAA,-8,5,7,-8,4,-10,0,9,-86,-240,8,16,10,100
8179,03,01,07,09,0A,F9,F9,05,FFCE,3,1,7,9,10,-7,-7,5,-50,-31,8,16,10,100
8180,FC,02,0A,09,F7,F6,08,02,FFEB,-4,2,10,9,-9,-10,8,2,-21,93,8,16,10,100
8181,F6,00,0A,FC,03,0A,02,04,0049,-10,0,10,-4,3,10,2,4,73,47,8,16,10,100
8182,01,02,02,07,FD,F6,FF,01,FFEC,1,2,2,7,-3,-10,-1,1,-20,-38,8,16,10,100
8183,02,FC,FF,FD,04,01,F8,F8,FFB0,2,-4,-1,-3,4,1,-8,-8,-80,-44,8,16,10,100
8184,03,F8,00,FE,09,0A,08,04,FFFA,3,-8,0,-2,9,10,8,4,-6,-67,8,16,10,100
8185,FD,FA,00,F8,FF,F6,F7,F6,0014,-3,-6,0,-8,-1,-10,-9,-10,20,163,8,16,10,100
8186,FF,FE,02,FC,00,F9,03,05,FFA0,-1,-2,2,-4,0,-7,3,5,-96,-96,8,16,10,100
8187,04,01,0A,09,08,00,F8,FD,0037,4,1,10,9,8,0,-8,-3,55,-20,8,16,10,100
8188,FC,06,FB,08,02,FB,01,01,FFD9,-4,6,-5,8,2,-5,1,1,-39,-74,8,16,10,100
8189,05,FA,F7,F6,FD,F6,04,0A,0051,5,-6,-9,-10,-3,-10,4,10,81,-10,8,16,10,100
8190,F9,06,FF,08,FB,09,08,08,0052,-7,6,-1,8,-5,9,8,8,82,227,8,16,10,100
8191,F7,09,0A,05,02,FF,02,FA,FFF7,-9,9,10,5,2,-1,2,-6,-9,-46,8,16,10,100
8192,06,FF,06,03,03,00,07,05,000B,6,-1,6,3,3,0,7,5,11,86,8,16,10,100
