test_id,A0_hex,A1_hex,A2_hex,A3_hex,B0_hex,B1_hex,B2_hex,B3_hex,C0_hex,A0_int,A1_int,A2_int,A3_int,B0_int,B1_int,B2_int,B3_int,C0_int,reference_int,input_width,output_width,operand_range,c_range
9092,01EF,FE3A,FD2E,03BD,0192,FF81,FD3F,0234,FFFF0C59,495,-454,-722,957,402,-127,-705,564,-62375,1243031,16,32,1000,100000
9093,02EE,FE70,002E,02B6,02B4,FF11,0332,FE02,FFFF9C84,750,-400,46,694,692,-239,818,-510,-25468,272820,16,32,1000,100000
9094,03E1,0055,0313,FFE5,FF7D,FE8F,FDEC,03C2,FFFF0F89,993,85,787,-27,-131,-369,-532,962,-61559,-667665,16,32,1000,100000
9095,035D,FD72,00AA,FEBF,FD17,FCAC,FF99,034F,FFFEEEED,861,-654,170,-321,-745,-852,-103,847,-69907,-443541,16,32,1000,100000
9096,FF00,FC66,FE41,FD12,FCA2,FD1C,0179,0016,FFFEAB83,-256,-922,-447,-750,-862,-740,377,22,-87165,630768,16,32,1000,100000
9097,00B5,FFC2,009D,0229,002C,FC6F,FEDF,FED0,000144A3,181,-62,157,553,44,-913,-289,-304,83107,-65808,16,32,1000,100000
9098,0080,0277,FCD4,FF93,01EE,0148,00F6,0224,FFFF84BF,128,631,-812,-109,494,328,246,548,-31553,-20837,16,32,1000,100000
9099,FCEB,FD50,FF55,0058,000C,FD37,FF25,0081,00001940,-789,-688,-171,88,12,-713,-219,129,6464,536341,16,32,1000,100000
9100,02F2,00FD,024B,FC20,002C,005E,01D1,FD55,00002A50,754,253,587,-992,44,94,465,-683,10832,1018281,16,32,1000,100000
9101,01DD,0261,FEAC,FEA6,00E2,FD64,FFBC,0041,FFFFFF1D,477,609,-340,-346,226,-668,-68,65,-227,-298607,16,32,1000,100000
9102,038C,00F4,03D2,0288,FD85,FCC3,FF52,036E,0000F69F,908,244,978,648,-635,-829,-174,878,63135,-316949,16,32,1000,100000
9103,0134,004C,028C,025E,FDD8,FC2C,FE42,FC39,0000E5F9,308,76,652,606,-552,-980,-446,-967,58873,-1062417,16,32,1000,100000
9104,FD00,0045,FFCF,01F9,031B,0299,03CA,0151,0000737D,-768,69,-49,505,795,665,970,337,29565,-412455,16,32,1000,100000
9105,FD18,FEFA,FCAC,FE64,009F,0311,FF05,FFFD,000058E9,-744,-262,-852,-412,159,785,-251,-3,22761,-86117,16,32,1000,100000
9106,FF6D,FF65,FEB2,FDD9,FD4C,FD59,FEF8,02B5,FFFF420D,-147,-155,-334,-551,-692,-679,-264,693,-48627,-135325,16,32,1000,100000
9107,FDF2,FDF6,0196,0223,FC73,0365,FFB2,003D,00002D0F,-526,-522,406,547,-909,869,-78,61,11535,37750,16,32,1000,100000
9108,01DE,FE40,0231,019F,0210,0203,FD7E,FCAA,FFFFF030,478,-448,561,415,528,515,-642,-854,-4048,-696956,16,32,1000,100000
9109,FC5E,FD81,FD4B,FC24,FF92,02C3,FF25,00B2,00018143,-930,-639,-693,-988,-110,707,-219,178,98627,-274943,16,32,1000,100000
9110,004F,01C0,02E5,0385,FF7A,FF6E,03CE,0372,FFFFB33A,79,448,741,901,-134,-146,974,882,-19654,1420768,16,32,1000,100000
9111,FF56,FC44,FF68,FF2A,FF58,FD31,FE2A,FFD6,0000ECAB,-170,-956,-152,-214,-168,-719,-470,-42,60587,856939,16,32,1000,100000
9112,00A6,FF4A,FE8D,FC82,FF62,FCB4,0155,FEE9,00007B25,166,-182,-371,-894,-158,-844,341,-279,31525,281820,16,32,1000,100000
9113,FDE7,FEE5,02A4,021D,0010,0280,0017,00A9,FFFF6E15,-537,-283,676,541,16,640,23,169,-37355,-120090,16,32,1000,100000
9114,FEB8,010B,0094,0059,FFC4,005D,031E,00B9,FFFF758E,-328,267,148,89,-60,93,798,185,-35442,143638,16,32,1000,100000
9115,03DF,030B,FDAE,FFBD,01A4,FF5F,FF57,0288,00011E2E,991,779,-594,-67,420,-161,-169,648,73262,421033,16,32,1000,100000
9116,FDB8,FC76,FDA9,02CA,FE34,02A3,003C,FEFF,FFFFE235,-584,-906,-599,714,-460,675,60,-257,-7627,-569975,16,32,1000,100000
9117,FFC8,FE3C,FDC5,00E4,019E,01A0,0357,FD94,0000C24A,-56,-452,-571,228,414,416,855,-620,49738,-791043,16,32,1000,100000
9118,FCE3,0088,01FA,FF2A,FFCF,FD40,0189,01BC,00004942,-797,136,506,-214,-49,-704,393,444,18754,65905,16,32,1000,100000
9119,00FE,FFBF,FF0E,FD62,FFDC,0123,FE35,FFBA,00002417,254,-65,-242,-670,-36,291,-459,-70,9239,139158,16,32,1000,100000
9120,FDC3,FE79,02D4,FF64,FC7B,02B1,023E,FC3E,FFFF550F,-573,-391,724,-156,-901,689,574,-962,-43761,768761,16,32,1000,100000
9121,0042,FD43,00BA,0155,FDB1,FDA4,01FC,00E4,00015753,66,-701,186,341,-591,-604,508,228,87891,644525,16,32,1000,100000
9122,0036,0093,FD5A,FD05,FDA5,FCF7,00B4,0373,FFFEAC20,54,147,-678,-763,-603,-777,180,883,-87008,-1029558,16,32,1000,100000
9123,03CA,FD80,FF63,03E2,FD7D,FE28,00FD,0345,FFFEB441,970,-640,-157,994,-643,-472,253,837,-84927,385700,16,32,1000,100000
9124,0263,00CA,FCF4,037E,0182,FF9C,FD1B,FDCF,FFFEE630,611,202,-780,894,386,-100,-741,-561,-72144,219948,16,32,1000,100000
9125,FCE3,FF44,0232,0128,0072,02C7,FEC7,03C5,000143CE,-797,-188,562,296,114,711,-313,965,82894,-31898,16,32,1000,100000
9126,FEC7,0338,01FB,FEF1,FF5A,FFE2,FFA7,03B2,0000BF3C,-313,824,507,-271,-166,-30,-89,946,48956,-225295,16,32,1000,100000
9127,FD50,00EC,027C,FD06,03DB,0391,0396,FE0C,0000FF1E,-688,236,636,-762,987,913,918,-500,65310,566570,16,32,1000,100000
9128,00E7,FC3B,FF56,0305,039C,019A,0030,0142,FFFFFA79,231,-965,-170,773,924,410,48,322,-1415,57125,16,32,1000,100000
9129,FCA1,02FE,FCB8,FF35,021C,003E,0140,FCEF,0001086A,-863,766,-840,-203,540,62,320,-785,67690,-460283,16,32,1000,100000
9130,0124,FE0B,FDDE,FE82,0031,03DA,FE01,FFD1,0000333B,292,-501,-546,-382,49,986,-511,-47,13115,-169603,16,32,1000,100000
9131,FCEC,01F8,FE28,FC7F,FDD4,033F,FC6B,03CC,FFFF5B67,-788,504,-472,-897,-556,831,-917,972,-42137,375755,16,32,1000,100000
9132,02C8,FD63,FC4C,036F,03DA,FCD5,0151,0049,FFFEAF1E,712,-669,-948,879,986,-811,337,73,-86242,903040,16,32,1000,100000
9133,0389,0313,FD1B,03D9,02AF,FD6D,FE58,FD9A,00008510,905,787,-741,985,687,-659,-424,-614,34064,-153440,16,32,1000,100000
9134,0184,FE91,FEFA,FF45,0296,01F9,FCA8,013E,00001C8E,388,-367,-262,-187,662,505,-856,318,7310,243637,16,32,1000,100000
9135,006B,FFCD,02A7,FFBD,FE75,02DE,029F,FE95,FFFEA358,107,-51,679,-67,-395,734,671,-363,-89256,310975,16,32,1000,100000
9136,02EE,FD0A,FD0A,02D7,FD85,FDBE,FEE0,02B1,00004000,750,-758,-758,727,-635,-578,-288,689,16384,697465,16,32,1000,100000
9137,03AC,FED2,FE17,FF7A,0386,FDE8,FE98,001B,000070A8,940,-302,-489,-134,902,-536,-360,27,28840,1211014,16,32,1000,100000
9138,00C0,028A,FD70,FF5B,FECD,FD30,016E,FCE6,000154DA,192,650,-656,-165,-307,-720,366,-794,87258,-548772,16,32,1000,100000
9139,0068,FCF4,FF92,02A9,FE7C,FE62,FD46,FD1E,0000070B,104,-780,-110,681,-388,-414,-698,-738,1803,-141427,16,32,1000,100000
9140,FF2E,FCA4,FD32,00BD,FDB4,0115,00FE,FC18,FFFEC758,-210,-860,-718,189,-588,277,254,-1000,-80040,-566152,16,32,1000,100000
9141,FEC2,029F,00DB,035C,FF50,FE8A,032B,FDE1,00014215,-318,671,219,860,-176,-374,811,-543,82453,-401904,16,32,1000,100000
9142,FFA3,FC96,01AF,FE5E,FFB6,03A1,FDD2,02F0,0001339E,-93,-874,431,-418,-74,929,-558,752,78750,-1281148,16,32,1000,100000
9143,01A7,FDAA,00AC,FC44,00DE,014C,FD89,01FA,00003D97,423,-598,172,-956,222,332,-631,506,15767,-681131,16,32,1000,100000
9144,0021,FFF1,FCCA,FF09,00C9,0001,0266,0268,000168C1,33,-15,-822,-247,201,1,614,616,92353,-557889,16,32,1000,100000
9145,0251,FFF1,FD8D,02B4,0397,02F3,FF3F,009B,0000E1DC,593,-15,-627,692,919,755,-193,155,57820,819733,16,32,1000,100000
9146,012C,FC38,FF2F,0256,008C,FEEB,01CA,FDD7,0000019F,300,-968,-209,598,140,-277,458,-553,415,-115865,16,32,1000,100000
9147,02F7,0267,00ED,0129,FD98,FE53,01B1,FFF1,FFFFD1C3,759,615,237,297,-616,-429,433,-15,-11837,-645050,16,32,1000,100000
9148,FEF6,FFF1,0300,FCC6,0384,FE32,024A,FC63,FFFF5671,-266,-15,768,-826,900,-462,586,-925,-43407,938221,16,32,1000,100000
9149,024A,024A,01A7,FCC4,FF9A,FD0C,029F,FF45,0000A02C,586,586,423,-828,-102,-756,671,-187,41004,-23115,16,32,1000,100000
9150,00B5,FEFD,0007,03BB,026A,002C,007A,FE19,FFFFA8E3,181,-259,7,955,618,44,122,-487,-22301,-386070,16,32,1000,100000
9151,FD7D,FE20,03CC,FEC0,00EE,0044,02B7,007A,00003D4C,-643,-480,972,-320,238,68,695,122,15692,466518,16,32,1000,100000
9152,FFB9,0024,FD68,FC36,0214,021E,034A,FD0F,0000A5DD,-71,36,-664,-970,532,542,842,-753,42461,195523,16,32,1000,100000
9153,FCF8,FF0F,03D3,006A,FC5B,029D,FD3B,FDE7,FFFF5B6E,-776,-241,979,106,-933,669,-709,-537,-42130,-230384,16,32,1000,100000
9154,021A,FEA1,FCE8,0010,FD31,031B,FC7C,0027,00014E78,538,-351,-792,16,-719,795,-900,39,85624,133181,16,32,1000,100000
9155,0127,FC81,FF4A,0354,FC9A,01A4,015B,FF0A,FFFF640A,295,-895,-182,852,-870,420,347,-246,-39926,-945222,16,32,1000,100000
9156,FFE2,0332,0202,FFCF,FCFD,FCDD,00DB,FE8C,FFFE8747,-30,818,514,-49,-771,-803,219,-372,-96441,-599371,16,32,1000,100000
9157,FD7F,FC9A,FEA4,01DA,FDD3,FF51,028C,FEFD,00013F53,-641,-870,-348,474,-557,-175,652,-259,81747,241372,16,32,1000,100000
9158,FC95,FE9C,015D,0098,015A,004F,01F7,0278,000121F0,-875,-356,349,152,346,79,503,632,74224,14961,16,32,1000,100000
9159,024E,0246,FFAD,0342,FE95,FFC8,030B,025E,FFFF8EE3,590,582,-83,834,-363,-56,779,606,-28957,165028,16,32,1000,100000
9160,031A,FE11,036F,FCFE,032C,025A,0270,FCBA,00008C9C,794,-495,879,-770,812,602,624,-838,35996,1576490,16,32,1000,100000
9161,FC70,FD37,00F6,005F,FFDA,0336,02F2,FED1,0000B700,-912,-713,246,95,-38,822,754,-303,46848,-347883,16,32,1000,100000
9162,FDBC,FE0A,FD4E,FE6F,024A,FDB9,029C,02B7,FFFFFE45,-580,-502,-690,-401,586,-583,668,695,-443,-787272,16,32,1000,100000
9163,FF09,0003,02AB,FF16,FDC6,FE5A,0301,FC5F,FFFF6F4E,-247,3,683,-234,-570,-422,769,-929,-37042,845095,16,32,1000,100000
9164,FC76,FC9A,FEB9,0279,FD9A,FF22,FDC5,FC91,00006673,-906,-870,-327,633,-614,-222,-571,-879,26227,405961,16,32,1000,100000
9165,016D,01D7,00E1,FE13,0044,00C3,FD9D,0246,00007960,365,471,225,-493,68,195,-611,582,31072,-276664,16,32,1000,100000
9166,03A2,FF04,03A1,03E2,029C,03A8,FEA7,FF81,0000122D,930,-252,929,994,668,936,-345,-127,4653,-56722,16,32,1000,100000
9167,FF32,FFCF,FDFE,03DA,FD70,FE8B,FFAF,0146,FFFEADA3,-206,-49,-514,986,-656,-373,-81,326,-86621,429862,16,32,1000,100000
9168,FD1E,FE86,FD13,FCD2,FD1B,0376,0296,00C1,FFFE90D0,-738,-378,-749,-814,-741,886,662,193,-94000,-534990,16,32,1000,100000
9169,01A4,0154,00CA,FDEA,FD2D,0236,00C1,03CF,0000BE76,420,340,202,-534,-723,566,193,975,48758,-544126,16,32,1000,100000
9170,FF55,FD7A,0136,FFFC,00ED,FF7D,0243,02CB,FFFF62BC,-171,-646,310,-4,237,-131,579,715,-40260,180469,16,32,1000,100000
9171,0036,0353,03D2,0177,027C,03CB,FF4C,013E,00013BB9,54,851,978,375,636,971,-180,318,80825,884700,16,32,1000,100000
9172,03B2,FC90,03A9,0200,FC34,FDA7,0233,012E,00015D02,946,-880,937,512,-972,-601,563,302,89346,380869,16,32,1000,100000
9173,003D,FDD3,FDFB,011F,02C4,0376,FDB4,0027,0000C1D0,61,-557,-517,287,708,886,-588,39,49616,-85509,16,32,1000,100000
9174,0031,0385,FC97,0313,0365,0041,FD2A,00BE,0000EEFB,49,901,-873,787,869,65,-726,190,61179,945653,16,32,1000,100000
9175,FD24,FCB7,0209,FD12,0144,01BC,FD5B,03B0,0000BC29,-732,-841,521,-750,324,444,-677,944,48169,-1623120,16,32,1000,100000
9176,011F,FC55,FEEB,03DF,038A,0096,FF89,0134,FFFFF235,287,-939,-277,991,906,150,-119,308,-3531,453832,16,32,1000,100000
9177,001C,FE0D,02DA,FEDB,01AD,028B,FF8F,03CE,FFFF2CB1,28,-499,730,-293,429,651,-113,974,-54095,-734804,16,32,1000,100000
9178,FEE5,FD30,010C,0073,FC8B,01A5,014E,0125,FFFF41D7,-283,-720,268,115,-885,421,334,293,-48681,21861,16,32,1000,100000
9179,0250,020C,FECF,014D,FCC8,FDAF,0240,FD64,0001370A,592,524,-305,333,-824,-593,576,-668,79626,-1117038,16,32,1000,100000
9180,02F6,02E7,02A5,FC32,0288,FDD1,0239,FE30,0000115C,758,743,677,-974,648,-559,569,-464,4444,917440,16,32,1000,100000
9181,00F6,0090,02BC,0073,FF73,FCFA,FC56,FF75,FFFE9AFB,246,144,700,115,-141,-774,-938,-139,-91397,-910124,16,32,1000,100000
9182,FF1C,FD02,FEA5,FF61,015E,FFEC,FCEE,FDF0,0001237D,-228,-766,-347,-159,350,-20,-786,-528,74621,366835,16,32,1000,100000
9183,0307,0107,022F,FCB4,0065,FFF3,00CC,FC28,00006264,775,263,559,-844,101,-13,204,-984,25188,1044576,16,32,1000,100000
9184,FDA0,028C,031E,FCDC,032D,FFD3,FE24,FE5C,FFFEB910,-608,652,798,-804,813,-45,-476,-420,-83696,-649508,16,32,1000,100000
9185,FDC2,0033,FF6B,FD29,FD4E,FF55,0290,00DC,00011F13,-574,51,-149,-727,-690,-171,656,220,73491,203146,16,32,1000,100000
9186,FE33,FE82,FDE7,FF9C,00E2,0142,FD5A,0194,FFFF2BAA,-461,-382,-537,-100,226,322,-678,404,-54358,42138,16,32,1000,100000
9187,0013,FD1B,FF43,0170,01E8,FD5F,01B1,FC9C,FFFEA981,19,-741,-189,368,488,-673,433,-868,-87679,19025,16,32,1000,100000
9188,FCD2,0099,FC44,027D,0349,FCCE,FDD6,FF4D,FFFF25BC,-814,153,-956,637,841,-818,-554,-179,-55876,-450003,16,32,1000,100000
9189,FFB8,03D2,FDC1,FD0C,0234,FEE3,FC3A,018C,FFFFB4B4,-72,978,-575,-756,564,-285,-966,396,-19276,-82540,16,32,1000,100000
9190,01E6,FCC8,FF26,0063,0301,0060,0066,FE8C,FFFF2D43,486,-824,-218,99,769,96,102,-372,-53949,181617,16,32,1000,100000
9191,026C,010B,014F,FF0C,FD80,FC20,FC2C,0115,FFFFB564,620,267,335,-244,-640,-992,-980,277,-19100,-1076652,16,32,1000,100000
9192,01EF,0241,0330,FF4F,FFBA,022E,FED7,0384,FFFF4830,495,577,816,-177,-70,558,-297,900,-47056,-161392,16,32,1000,100000
9193,FD46,FE7B,03C2,FF5F,00A8,028E,02E7,FD16,000184A2,-698,-389,962,-161,168,654,743,-746,99490,562692,16,32,1000,100000
9194,01E5,0328,FCF1,0126,0167,0076,FD14,FF35,00012ED5,485,808,-783,294,359,118,-748,-203,77525,872986,16,32,1000,100000
9195,0246,FCB8,023B,002A,0220,FEB8,FCA5,FF09,0000B44D,582,-840,571,42,544,-328,-859,-247,46157,137422,16,32,1000,100000
9196,FF94,0040,FC31,024F,FCE5,02B3,0088,FFC4,FFFECFBF,-108,64,-975,591,-795,691,136,-60,-77889,-115865,16,32,1000,100000
9197,FCDF,00F6,FD97,01CF,FC2B,FFE1,FF5D,0231,00017617,-801,246,-617,463,-981,-31,-163,561,95767,1234236,16,32,1000,100000
9198,FCED,FD21,FFFE,FC1C,0370,FE5E,00E2,FD62,FFFEE85F,-787,-735,-2,-996,880,-418,226,-670,-71585,209953,16,32,1000,100000
9199,01FF,0265,FCD5,01D1,00BD,02B4,01B7,FCE4,FFFF1D3A,511,613,-811,465,189,692,439,-796,-58054,-263448,16,32,1000,100000
9200,0238,FCB2,FCB6,FE2E,01D0,FF5A,FF7A,0072,0000F2DE,568,-846,-842,-466,464,-166,-134,114,62174,525866,16,32,1000,100000
9201,00A9,FD90,009B,028A,02B1,FC49,FC27,01C1,FFFEFA8D,169,-624,155,650,689,-951,-985,449,-66931,782109,16,32,1000,100000
9202,FC5F,0185,003A,FC67,011C,FEF0,03BC,FFA2,00017D8F,-929,389,58,-921,284,-272,956,-94,97679,-129943,16,32,1000,100000
9203,02BA,FEAF,FF5A,FFF3,FE35,01C7,FE55,0038,FFFE9886,698,-337,-166,-13,-459,455,-427,56,-92026,-495589,16,32,1000,100000
9204,FC8E,01DF,0193,0061,0151,FD88,0063,0159,00008FFD,-882,479,403,97,337,-632,99,345,36861,-489739,16,32,1000,100000
9205,FF82,FFA6,008A,FE9D,0129,0114,FD5A,FDD7,FFFFAD46,-126,-90,138,-355,297,276,-678,-553,-21178,19311,16,32,1000,100000
9206,FF46,0077,0018,006B,0349,FCA8,0097,FE92,FFFF4518,-186,119,24,107,841,-856,151,-366,-47848,-341676,16,32,1000,100000
9207,01CE,FE5D,FE21,FC71,FC7B,02BA,02D1,0186,FFFF603E,462,-419,-479,-911,-901,698,721,390,-40898,-1450271,16,32,1000,100000
9208,FD8C,017C,036A,FCBE,FF22,FEAD,FEF7,FFBC,00005AB3,-628,380,874,-834,-222,-339,-265,-68,23219,-141083,16,32,1000,100000
9209,0318,FF4B,007F,FFCC,016F,0348,0142,02F0,FFFEFFEB,792,-181,127,-52,367,840,322,752,-65557,74857,16,32,1000,100000
9210,FDED,FCF0,0114,FF67,0227,FFD2,FF49,FE14,000019AB,-531,-784,276,-153,551,-46,-183,-492,6571,-225178,16,32,1000,100000
9211,0104,02DA,FCB7,FFC2,FC87,0396,FCEA,02C4,00015F69,260,730,-841,-62,-889,918,-790,708,89961,1149455,16,32,1000,100000
9212,03C9,0165,00B6,FCF9,FE83,FE5D,FCD9,01B6,FFFEA848,969,357,182,-775,-381,-419,-807,438,-87992,-1093088,16,32,1000,100000
9213,FCAC,FC5C,037A,0106,FFA6,FE20,00E7,02C6,00007263,-852,-932,890,262,-90,-480,231,710,29283,944933,16,32,1000,100000
9214,FD1D,FEFA,FEDB,03E2,0368,FF4F,FE03,0212,FFFFD234,-739,-262,-293,994,872,-177,-509,530,-11724,66199,16,32,1000,100000
9215,0158,FEA6,FCC5,0038,015C,0397,FF54,01CA,00015A04,344,-346,-827,56,348,919,-172,458,88580,58210,16,32,1000,100000
9216,0384,01BE,0288,02F7,FCB6,036A,FFD1,01D2,0000F766,900,446,648,759,-842,874,-47,466,63334,18576,16,32,1000,100000
9217,FFA0,FC71,FF78,FFA5,FF3F,011A,02F5,FFBA,00018359,-96,-911,-136,-91,-193,282,757,-70,99161,-235795,16,32,1000,100000
9218,0292,00E7,FFE9,02DC,0141,0193,FF0C,FC9E,FFFF2156,658,231,-23,732,321,403,-244,-866,-57002,-380991,16,32,1000,100000
9219,FCA5,032B,FE64,02CF,FC31,FC87,FFE8,0211,FFFEA9F0,-859,811,-412,719,-975,-889,-24,529,-87568,419217,16,32,1000,100000
9220,FD73,FF9A,FEE0,0126,03B6,FD4B,0071,020B,FFFFCA5D,-653,-102,-288,294,950,-693,113,523,-13731,-442177,16,32,1000,100000
9221,002C,029B,FD2A,FFB6,FED0,FC28,FF97,FEAC,FFFFBB33,44,667,-726,-74,-304,-984,-105,-340,-17613,-585927,16,32,1000,100000
9222,028B,0154,FE80,FEC5,FDF4,FF99,FFE9,0135,FFFE8FC1,651,340,-384,-315,-524,-103,-23,309,-94271,-558918,16,32,1000,100000
9223,0264,010C,0231,036E,0198,01FC,0196,0001,FFFF2D88,612,268,561,878,408,508,406,1,-53880,560604,16,32,1000,100000
9224,FCD6,006C,FE02,0321,009D,FC3E,0394,01AE,FFFEA8EE,-810,108,-510,801,157,-962,916,430,-87826,-441622,16,32,1000,100000
9225,02D2,01EC,FFB1,FC97,FDB6,0290,FE1E,0289,FFFFA662,722,492,-79,-873,-586,656,-482,649,-22942,-651781,16,32,1000,100000
9226,FD69,FE79,0213,FF26,FE08,FE58,FF87,FEB9,FFFEF04E,-663,-391,531,-218,-504,-424,-121,-327,-69554,437417,16,32,1000,100000
9227,FE6B,024A,FF54,006B,029E,0373,FD92,005D,FFFF9EB6,-405,586,-172,107,670,883,-622,93,-24906,338117,16,32,1000,100000
9228,FE0F,02DE,FE97,0390,FF61,FE79,006E,0059,FFFF5BBF,-497,734,-361,912,-159,-391,110,89,-42049,-208562,16,32,1000,100000
9229,FF1E,FD00,FCB5,00CA,FFDC,0210,FC7D,FEEE,0000ED40,-226,-768,-843,202,-36,528,-899,-274,60736,365877,16,32,1000,100000
9230,FF10,0255,FF5B,02EA,FF40,02EF,FF9B,01DB,FFFF6E48,-240,597,-165,746,-192,751,-101,475,-37304,828138,16,32,1000,100000
9231,FD31,0179,0232,FE63,03BF,FD21,FDDA,01BF,FFFF0539,-719,377,562,-413,959,-735,-550,447,-64199,-1524526,16,32,1000,100000
9232,0169,FDB9,022E,FDC1,0232,006A,02A7,00B1,FFFFDED7,361,-583,558,-575,562,106,679,177,-8489,409702,16,32,1000,100000
9233,FD9A,03A5,FE1D,0054,0073,0125,FC6A,FDAE,FFFEDDCB,-614,933,-483,84,115,293,-918,-594,-74293,521964,16,32,1000,100000
9234,FDAB,FC8D,FE81,FFA9,01D1,0066,00B6,016F,FFFFC61F,-597,-883,-383,-87,465,102,182,367,-14817,-484123,16,32,1000,100000
9235,039F,FCE4,0190,01DD,FEAE,FE97,FE08,0143,0000B6C6,927,-796,400,477,-338,-361,-504,323,46790,-26709,16,32,1000,100000
9236,0252,FF45,0159,03C2,02F3,008C,0092,024F,FFFF0CD9,594,-187,345,962,755,140,146,591,-62247,978955,16,32,1000,100000
9237,FC33,FC8E,008D,FE16,FD73,FDEB,0009,FD64,0001485A,-973,-882,141,-490,-653,-533,9,-668,84058,1518122,16,32,1000,100000
9238,00BD,010A,0252,03B8,0190,FC6F,FE69,01DE,0000D61F,189,266,594,952,400,-913,-407,478,54815,100855,16,32,1000,100000
9239,FD84,FCF7,01D1,00C0,FC45,FD8A,00B7,FF45,FFFECF29,-636,-777,465,192,-955,-630,183,-187,-78039,1068042,16,32,1000,100000
9240,FE74,FF69,FC34,FE1B,0132,FE96,00A6,FE23,FFFEAE62,-396,-151,-972,-485,306,-362,166,-477,-86430,-82951,16,32,1000,100000
9241,0220,0091,FEFA,0163,FC1C,FC94,001B,00D3,FFFF14BE,544,145,-262,355,-996,-876,27,211,-60226,-661239,16,32,1000,100000
9242,036D,022F,0208,FEEB,004A,027B,FFFD,FFB8,FFFF9253,877,559,520,-277,74,635,-3,-72,-28077,410170,16,32,1000,100000
9243,00C3,016F,0376,FEE7,FCB1,0197,FE8A,FD05,FFFF5756,195,367,886,-281,-847,407,-374,-763,-43178,-175935,16,32,1000,100000
9244,02BA,FC2A,FCE9,FEAC,0055,FCF1,FCAA,FE95,FFFEB40B,698,-982,-791,-340,85,-783,-854,-363,-84981,1542189,16,32,1000,100000
9245,02DA,0308,FE09,030C,FF05,FCDD,FEDA,FC8A,FFFECF3F,730,776,-503,780,-251,-803,-294,-886,-78017,-1427573,16,32,1000,100000
9246,02C3,FC24,025A,FD06,FE54,FDDE,0020,FF93,000130E7,707,-988,602,-762,-428,-546,32,-109,78055,417229,16,32,1000,100000
9247,FCF5,007A,0365,0283,FFB9,02BE,0235,FE5B,FFFF2464,-779,122,869,643,-71,702,565,-421,-56220,305015,16,32,1000,100000
9248,FFEF,FD2B,FDD4,009E,02F6,FEBE,0307,03B8,00018682,-17,-725,-556,158,758,-322,775,952,99970,40050,16,32,1000,100000
9249,FF50,0039,FC23,019E,FD55,FEC5,007F,0068,FFFF8461,-176,57,-989,414,-683,-315,127,104,-31647,-11941,16,32,1000,100000
9250,037E,FC61,00EE,FDB1,0361,FFE8,01BB,FDE7,00000587,894,-927,238,-591,865,-24,443,-537,1415,1219774,16,32,1000,100000
9251,00CD,FF18,039C,00DA,0151,FEE5,013B,FD1A,000087A6,205,-232,924,218,337,-283,315,-742,34726,298771,16,32,1000,100000
9252,FCAF,0000,FED6,013C,023A,FED9,0373,FDEB,FFFFFB34,-849,0,-298,316,570,-295,883,-533,-1228,-916720,16,32,1000,100000
9253,FD9E,001E,00A8,FEFC,FEAA,FE2B,FDE9,FD9C,FFFEEB4A,-610,30,168,-260,-342,-469,-535,-612,-70838,192952,16,32,1000,100000
9254,02EC,026B,0064,FF02,010A,02B2,FCF9,0196,00003565,748,619,100,-254,266,690,-775,406,13669,459123,16,32,1000,100000
9255,FD67,0189,FF06,FCB7,FD63,FF45,FFAC,FDF2,FFFEBC94,-665,393,-250,-841,-669,-187,-84,-526,-82796,751964,16,32,1000,100000
9256,FDA1,FEB2,FE50,0054,023A,FF21,01E5,0313,0000CD42,-607,-334,-432,84,570,-223,485,787,52546,-362374,16,32,1000,100000
9257,023F,01EA,0177,0061,FE7A,FFE9,FE39,00ED,FFFFDC28,575,490,375,97,-390,-23,-455,237,-9176,-392332,16,32,1000,100000
9258,FE18,00CE,02EA,033E,FCDB,FCFF,FC2E,0137,00009AA2,-488,206,746,830,-805,-769,-978,311,39586,-197446,16,32,1000,100000
9259,03C7,035A,0163,01E3,FFA3,FE91,FD9C,0344,0001321B,967,858,355,483,-93,-367,-612,836,78363,-139926,16,32,1000,100000
9260,018D,0121,012E,0296,FDD7,013C,00E7,FEEA,0000E426,397,289,302,662,-553,316,231,-278,58406,-184085,16,32,1000,100000
9261,FE99,03B5,0347,0042,002F,00B1,FF9D,0135,00007660,-359,949,839,66,47,177,-99,309,30304,118737,16,32,1000,100000
9262,0360,00B8,FD64,FF4C,027C,032E,0031,035A,FFFFBDC0,864,184,-668,-180,636,814,49,858,-16960,495148,16,32,1000,100000
9263,032C,0180,FE77,035A,00B8,FCBB,FDF7,02CA,00004706,812,384,-393,858,184,-837,-521,714,18182,663547,16,32,1000,100000
9264,FD54,01BF,004E,0278,01D3,003E,FD1B,FDCA,0000A199,-684,447,78,632,467,62,-741,-566,41369,-665855,16,32,1000,100000
9265,02BF,0060,FEAC,02E9,00FF,0258,0175,030A,00011A5B,703,96,-340,745,255,600,373,778,72283,761938,16,32,1000,100000
9266,FFA6,FE9B,FF89,02C7,FC97,FC31,FDE0,019F,FFFEAB1F,-90,-357,-119,711,-873,-975,-544,415,-87265,699181,16,32,1000,100000
9267,FF6B,FDF6,FD5F,FD61,FF99,0330,01C6,035A,FFFEF500,-149,-522,-673,-671,-103,816,454,858,-68352,-1360217,16,32,1000,100000
