test_id,A0_hex,A1_hex,A2_hex,A3_hex,B0_hex,B1_hex,B2_hex,B3_hex,C0_hex,A0_real,A1_real,A2_real,A3_real,B0_real,B1_real,B2_real,B3_real,C0_real,reference_real
6998,F9,09,C5,C0,0F,2B,36,36,C3,-0.109375,0.140625,-0.921875,-1.0,0.234375,0.671875,0.84375,0.84375,-0.953125,-2.505859375
6999,1D,2D,E4,32,EC,13,FE,C3,1C,0.453125,0.703125,-0.4375,0.78125,-0.3125,0.296875,-0.03125,-0.953125,0.4375,-0.226318359375
7000,D5,01,D3,F6,DA,1E,14,18,0F,-0.671875,0.015625,-0.703125,-0.15625,-0.59375,0.46875,0.3125,0.375,0.234375,0.3623046875
7001,23,C0,E3,3E,08,39,E9,12,28,0.546875,-1.0,-0.453125,0.96875,0.125,0.890625,-0.359375,0.28125,0.625,0.238037109375
7002,24,FA,F9,09,32,ED,38,22,CF,0.5625,-0.09375,-0.109375,0.140625,0.78125,-0.296875,0.875,0.53125,-0.765625,-0.3193359375
7003,EB,EB,F4,24,1B,3C,D1,E9,CD,-0.328125,-0.328125,-0.1875,0.5625,0.421875,0.9375,-0.734375,-0.359375,-0.796875,-1.307373046875
7004,F9,EF,35,F8,24,18,E9,ED,06,-0.109375,-0.265625,0.828125,-0.125,0.5625,0.375,-0.359375,-0.296875,0.09375,-0.327880859375
7005,D6,FA,35,1D,2E,34,27,22,E8,-0.65625,-0.09375,0.828125,0.453125,0.71875,0.8125,0.609375,0.53125,-0.375,-0.177490234375
7006,01,F7,14,0A,C1,0C,C4,1E,2F,0.015625,-0.140625,0.3125,0.15625,-0.984375,0.1875,-0.9375,0.46875,0.734375,0.472900390625
7007,FE,2A,11,09,EA,CC,25,E4,C4,-0.03125,0.65625,0.265625,0.140625,-0.34375,-0.8125,0.578125,-0.4375,-0.9375,-1.367919921875
7008,33,06,F3,EB,F4,36,0B,2C,11,0.796875,0.09375,-0.203125,-0.328125,-0.1875,0.84375,0.171875,0.6875,0.265625,-0.065185546875
7009,CE,EC,1F,2F,2D,D4,F4,FF,EA,-0.78125,-0.3125,0.484375,0.734375,0.703125,-0.6875,-0.1875,-0.015625,-0.34375,-0.780517578125
7010,C2,32,FC,DF,C7,2D,FA,D2,1D,-0.96875,0.78125,-0.0625,-0.515625,-0.890625,0.703125,-0.09375,-0.71875,0.453125,2.24169921875
7011,DB,39,0A,33,F0,E3,17,10,04,-0.578125,0.890625,0.15625,0.796875,-0.25,-0.453125,0.359375,0.25,0.0625,0.058837890625
7012,E3,DA,15,30,24,07,14,D0,C7,-0.453125,-0.59375,0.328125,0.75,0.5625,0.109375,0.3125,-0.75,-0.890625,-1.67041015625
7013,C9,3D,D1,E7,0C,CD,C1,02,3F,-0.859375,0.953125,-0.734375,-0.390625,0.1875,-0.796875,-0.984375,0.03125,0.984375,0.7744140625
7014,1C,26,05,EA,06,20,EE,F5,C3,0.4375,0.59375,0.078125,-0.34375,0.09375,0.5,-0.28125,-0.171875,-0.953125,-0.578125
7015,FE,0C,FF,EA,F5,FA,27,27,C5,-0.03125,0.1875,-0.015625,-0.34375,-0.171875,-0.09375,0.609375,0.609375,-0.921875,-1.153076171875
7016,CA,13,F7,D4,16,1C,34,C9,10,-0.84375,0.296875,-0.140625,-0.6875,0.34375,0.4375,0.8125,-0.859375,0.25,0.56640625
7017,FE,D6,2C,CD,CD,33,3F,36,F8,-0.03125,-0.65625,0.6875,-0.796875,-0.796875,0.796875,0.984375,0.84375,-0.125,-0.61865234375
7018,16,E4,EF,0E,C3,CC,CF,F9,0B,0.34375,-0.4375,-0.265625,0.21875,-0.953125,-0.8125,-0.765625,-0.109375,0.171875,0.379150390625
7019,34,25,EE,03,0C,E2,D1,1C,D9,0.8125,0.578125,-0.28125,0.046875,0.1875,-0.46875,-0.734375,0.4375,-0.609375,-0.5009765625
7020,0C,21,C9,02,D3,1C,F8,25,22,0.1875,0.515625,-0.859375,0.03125,-0.703125,0.4375,-0.125,0.578125,0.53125,0.75048828125
7021,31,1E,C8,D0,29,C3,FF,20,E9,0.765625,0.46875,-0.875,-0.75,0.640625,-0.953125,-0.015625,0.5,-0.359375,-0.677001953125
7022,C9,20,DB,1B,16,D0,C9,3B,3F,-0.859375,0.5,-0.578125,0.421875,0.34375,-0.75,-0.859375,0.921875,0.984375,1.19970703125
7023,14,CF,39,32,F9,FF,0F,E6,1E,0.3125,-0.765625,0.890625,0.78125,-0.109375,-0.015625,0.234375,-0.40625,0.46875,0.337890625
7024,22,27,DD,06,0E,3D,FC,2C,F7,0.53125,0.609375,-0.546875,0.09375,0.21875,0.953125,-0.0625,0.6875,-0.140625,0.655029296875
7025,1C,39,DA,D2,CE,38,EC,E4,30,0.4375,0.890625,-0.59375,-0.71875,-0.78125,0.875,-0.3125,-0.4375,0.75,1.6875
7026,D3,E6,DD,38,E6,E0,20,34,DE,-0.703125,-0.40625,-0.546875,0.875,-0.40625,-0.5,0.5,0.8125,-0.53125,0.39501953125
7027,39,C1,F3,1F,1D,FF,13,2A,ED,0.890625,-0.984375,-0.203125,0.484375,0.453125,-0.015625,0.296875,0.65625,-0.296875,0.379638671875
7028,3A,33,C1,D6,EC,21,C5,D9,3F,0.90625,0.796875,-0.984375,-0.65625,-0.3125,0.515625,-0.921875,-0.609375,0.984375,2.41943359375
7029,E0,0F,EF,DF,37,27,07,0C,36,-0.5,0.234375,-0.265625,-0.515625,0.859375,0.609375,0.109375,0.1875,0.84375,0.43115234375
7030,F4,E7,10,1F,3E,EF,33,CA,2F,-0.1875,-0.390625,0.25,0.484375,0.96875,-0.265625,0.796875,-0.84375,0.734375,0.447021484375
7031,37,2D,2F,C5,1F,C6,ED,EB,0B,0.859375,0.703125,0.734375,-0.921875,0.484375,-0.90625,-0.296875,-0.328125,0.171875,0.035400390625
7032,DE,DF,F9,C6,E6,E6,3E,40,ED,-0.53125,-0.515625,-0.109375,-0.90625,-0.40625,-0.40625,0.96875,1.0,-0.296875,-0.8837890625
7033,D2,15,E4,25,DE,CB,D1,C9,12,-0.71875,0.328125,-0.4375,0.578125,-0.53125,-0.828125,-0.734375,-0.859375,0.28125,0.2158203125
7034,0B,E0,D2,FB,FA,D0,30,3F,FA,0.171875,-0.5,-0.71875,-0.078125,-0.09375,-0.75,0.75,0.984375,-0.09375,-0.350830078125
7035,17,23,20,CE,E8,0B,08,D7,E4,0.359375,0.546875,0.5,-0.78125,-0.375,0.171875,0.125,-0.640625,-0.4375,0.084716796875
7036,D9,2B,EF,E5,26,DC,E5,12,E2,-0.609375,0.671875,-0.265625,-0.421875,0.59375,-0.5625,-0.421875,0.28125,-0.46875,-1.215087890625
7037,DB,FF,EE,C4,D2,D2,28,DE,3E,-0.578125,-0.015625,-0.28125,-0.9375,-0.71875,-0.71875,0.625,-0.53125,0.96875,1.7177734375
7038,D1,FF,2A,DB,EE,FA,D8,EA,1D,-0.734375,-0.015625,0.65625,-0.578125,-0.28125,-0.09375,-0.625,-0.34375,0.453125,0.44970703125
7039,2B,EB,0F,35,C0,31,3F,CE,D2,0.671875,-0.328125,0.234375,0.828125,-1.0,0.765625,0.984375,-0.78125,-0.71875,-2.05810546875
7040,15,2E,17,0A,1D,19,29,D6,30,0.328125,0.71875,0.359375,0.15625,0.453125,0.390625,0.640625,-0.65625,0.75,1.30712890625
7041,13,D6,34,14,D5,C9,D7,3D,F4,0.296875,-0.65625,0.8125,0.3125,-0.671875,-0.859375,-0.640625,0.953125,-0.1875,-0.045654296875
7042,E0,08,E0,CA,F0,D4,CF,37,25,-0.5,0.125,-0.5,-0.84375,-0.25,-0.6875,-0.765625,0.859375,0.578125,0.27490234375
7043,F4,15,3D,CB,FB,C8,08,CE,DD,-0.1875,0.328125,0.953125,-0.828125,-0.078125,-0.875,0.125,-0.78125,-0.546875,-0.05322265625
7044,EE,E2,FD,2E,15,39,DD,04,EF,-0.28125,-0.46875,-0.046875,0.71875,0.328125,0.890625,-0.546875,0.0625,-0.265625,-0.704833984375
7045,24,CF,12,CB,ED,40,EB,C5,CA,0.5625,-0.765625,0.28125,-0.828125,-0.296875,1.0,-0.328125,-0.921875,-0.84375,-1.105224609375
7046,2F,0C,3D,16,2C,29,CD,26,13,0.734375,0.1875,0.953125,0.34375,0.6875,0.640625,-0.796875,0.59375,0.296875,0.366455078125
7047,17,F6,1F,33,F5,EF,3E,CD,26,0.359375,-0.15625,0.484375,0.796875,-0.171875,-0.265625,0.96875,-0.796875,0.59375,0.40771484375
7048,F6,0F,34,0F,09,3E,0C,21,E9,-0.15625,0.234375,0.8125,0.234375,0.140625,0.96875,0.1875,0.515625,-0.359375,0.118896484375
7049,F6,14,D3,25,E8,3B,F3,0E,FA,-0.15625,0.3125,-0.703125,0.578125,-0.375,0.921875,-0.203125,0.21875,-0.09375,0.522216796875
7050,12,F3,F9,C2,18,3F,E0,D4,DC,0.28125,-0.203125,-0.109375,-0.96875,0.375,0.984375,-0.5,-0.6875,-0.5625,0.063720703125
7051,2D,DA,12,FA,F6,0F,F7,26,12,0.703125,-0.59375,0.28125,-0.09375,-0.15625,0.234375,-0.140625,0.59375,0.28125,-0.06298828125
7052,25,38,CF,C7,2F,1A,2C,1C,2F,0.578125,0.875,-0.765625,-0.890625,0.734375,0.40625,0.6875,0.4375,0.734375,0.598388671875
7053,19,0F,26,E8,02,F6,19,26,2D,0.390625,0.234375,0.59375,-0.375,0.03125,-0.15625,0.390625,0.59375,0.703125,0.68798828125
7054,31,F6,D4,22,E2,06,E3,E8,3A,0.765625,-0.15625,-0.6875,0.53125,-0.46875,0.09375,-0.453125,-0.375,0.90625,0.64501953125
7055,14,D1,07,0D,01,3C,C9,C5,C1,0.3125,-0.734375,0.109375,0.203125,0.015625,0.9375,-0.859375,-0.921875,-0.984375,-1.94921875
7056,22,1E,E0,D5,08,C2,0F,D8,D9,0.53125,0.46875,-0.5,-0.671875,0.125,-0.96875,0.234375,-0.625,-0.609375,-0.6943359375
7057,F8,2C,F7,D2,32,12,EB,FE,0B,-0.125,0.6875,-0.140625,-0.71875,0.78125,0.28125,-0.328125,-0.03125,0.171875,0.336181640625
7058,03,24,28,13,DD,15,EC,FF,25,0.046875,0.5625,0.625,0.296875,-0.546875,0.328125,-0.3125,-0.015625,0.578125,0.537109375
7059,C1,F3,E9,16,EE,F6,23,D6,3E,-0.984375,-0.203125,-0.359375,0.34375,-0.28125,-0.15625,0.546875,-0.65625,0.96875,0.855224609375
7060,2F,2F,E3,C9,1E,0B,3D,03,0E,0.734375,0.734375,-0.453125,-0.859375,0.46875,0.171875,0.953125,0.046875,0.21875,0.217041015625
7061,35,1D,DF,E9,06,F7,F9,EA,10,0.828125,0.453125,-0.515625,-0.359375,0.09375,-0.140625,-0.109375,-0.34375,0.25,0.44384765625
7062,CF,3A,C0,0A,3A,F4,20,ED,C9,-0.765625,0.90625,-1.0,0.15625,0.90625,-0.1875,0.5,-0.296875,-0.859375,-2.26953125
7063,C4,E9,F2,10,F1,10,27,FB,E6,-0.9375,-0.359375,-0.21875,0.25,-0.234375,0.25,0.609375,-0.078125,-0.40625,-0.42919921875
7064,20,1E,16,31,3C,DC,2E,0B,DF,0.5,0.46875,0.34375,0.765625,0.9375,-0.5625,0.71875,0.171875,-0.515625,0.068115234375
7065,D6,02,D6,E2,1C,DB,1C,3A,0F,-0.65625,0.03125,-0.65625,-0.46875,0.4375,-0.578125,0.4375,0.90625,0.234375,-0.78271484375
7066,1B,2A,17,D9,0D,D4,2B,CA,ED,0.421875,0.65625,0.359375,-0.609375,0.203125,-0.6875,0.671875,-0.84375,-0.296875,0.09326171875
7067,E0,F9,D6,0C,DC,2D,3B,EF,CA,-0.5,-0.109375,-0.65625,0.1875,-0.5625,0.703125,0.921875,-0.265625,-0.84375,-1.294189453125
7068,EE,05,18,11,0C,04,24,EB,C4,-0.28125,0.078125,0.375,0.265625,0.1875,0.0625,0.5625,-0.328125,-0.9375,-0.861572265625
7069,39,09,C3,EC,28,E9,1C,EF,E7,0.890625,0.140625,-0.953125,-0.3125,0.625,-0.359375,0.4375,-0.265625,-0.390625,-0.218505859375
7070,07,C1,22,C5,22,D0,C0,2D,21,0.109375,-0.984375,0.53125,-0.921875,0.53125,-0.75,-1.0,0.703125,0.515625,0.132568359375
7071,E0,EA,FE,18,C8,C7,C6,E9,D5,-0.5,-0.34375,-0.03125,0.375,-0.875,-0.890625,-0.90625,-0.359375,-0.671875,-0.03466796875
7072,20,1E,3F,FF,C2,E3,40,24,19,0.5,0.46875,0.984375,-0.015625,-0.96875,-0.453125,1.0,0.5625,0.390625,0.66943359375
7073,F6,FA,E1,EE,DF,F9,C8,C4,D0,-0.15625,-0.09375,-0.484375,-0.28125,-0.515625,-0.109375,-0.875,-0.9375,-0.75,0.0283203125
7074,31,E6,EF,F2,CA,C2,F0,05,F9,0.765625,-0.40625,-0.265625,-0.21875,-0.84375,-0.96875,-0.25,0.078125,-0.109375,-0.3125
7075,21,D9,E4,D9,0A,18,02,EE,FB,0.515625,-0.609375,-0.4375,-0.609375,0.15625,0.375,0.03125,-0.28125,-0.078125,-0.068359375
7076,02,EF,39,DF,F6,19,C9,D0,F0,0.03125,-0.265625,0.890625,-0.515625,-0.15625,0.390625,-0.859375,-0.75,-0.25,-0.7373046875
7077,21,F3,22,1B,ED,F4,15,22,08,0.515625,-0.203125,0.53125,0.421875,-0.296875,-0.1875,0.328125,0.53125,0.125,0.408447265625
7078,1D,1A,F6,3A,EA,CD,D3,DB,F0,0.453125,0.40625,-0.15625,0.90625,-0.34375,-0.796875,-0.703125,-0.578125,-0.25,-1.1435546875
7079,2A,32,F2,D5,06,3A,C4,E1,EE,0.65625,0.78125,-0.21875,-0.671875,0.09375,0.90625,-0.9375,-0.484375,-0.28125,1.018798828125
7080,06,35,29,3D,1C,1C,2F,23,3D,0.09375,0.828125,0.640625,0.953125,0.4375,0.4375,0.734375,0.546875,0.953125,2.34814453125
7081,12,10,02,07,2C,2F,EB,12,C7,0.28125,0.25,0.03125,0.109375,0.6875,0.734375,-0.328125,0.28125,-0.890625,-0.4931640625
7082,3C,29,E4,E3,CB,1A,C0,07,13,0.9375,0.640625,-0.4375,-0.453125,-0.828125,0.40625,-1.0,0.109375,0.296875,0.168701171875
7083,D3,CE,CD,EA,3C,C0,08,FF,14,-0.703125,-0.78125,-0.796875,-0.34375,0.9375,-1.0,0.125,-0.015625,0.3125,0.34033203125
7084,D6,1A,E6,E8,D0,1D,21,0B,F8,-0.65625,0.40625,-0.40625,-0.375,-0.75,0.453125,0.515625,0.171875,-0.125,0.27734375
7085,3F,CD,0A,1D,0A,E8,F8,09,1A,0.984375,-0.796875,0.15625,0.453125,0.15625,-0.375,-0.125,0.140625,0.40625,0.903076171875
7086,29,C8,1C,05,F6,2C,F4,C9,31,0.640625,-0.875,0.4375,0.078125,-0.15625,0.6875,-0.1875,-0.859375,0.765625,-0.085205078125
7087,3B,2E,C9,39,E4,DC,37,19,3C,0.921875,0.71875,-0.859375,0.890625,-0.4375,-0.5625,0.859375,0.390625,0.9375,-0.2607421875
7088,08,CB,EF,F0,C0,F3,1B,EA,F1,0.125,-0.828125,-0.265625,-0.25,-1.0,-0.203125,0.421875,-0.34375,-0.234375,-0.21728515625
7089,F3,36,DF,07,DB,22,EC,22,CF,-0.203125,0.84375,-0.515625,0.109375,-0.578125,0.53125,-0.3125,0.53125,-0.765625,0.019287109375
7090,2B,E2,EF,D6,37,2A,0C,F5,14,0.671875,-0.46875,-0.265625,-0.65625,0.859375,0.65625,0.1875,-0.171875,0.3125,0.645263671875
7091,DF,23,17,DE,ED,F9,ED,D4,0E,-0.515625,0.546875,0.359375,-0.53125,-0.296875,-0.109375,-0.296875,-0.6875,0.21875,0.570556640625
7092,2C,DD,24,C7,D9,39,D7,FA,35,0.6875,-0.546875,0.5625,-0.890625,-0.609375,0.890625,-0.640625,-0.09375,0.828125,-0.354736328125
7093,DD,E1,E5,28,11,EE,05,27,19,-0.546875,-0.484375,-0.421875,0.625,0.265625,-0.28125,0.078125,0.609375,0.390625,0.7294921875
7094,C7,30,FD,F9,DE,FC,18,EF,0C,-0.890625,0.75,-0.046875,-0.109375,-0.53125,-0.0625,0.375,-0.265625,0.1875,0.625244140625
7095,D8,D0,D6,F7,DD,C3,F5,02,0B,-0.625,-0.75,-0.65625,-0.140625,-0.546875,-0.953125,-0.171875,0.03125,0.171875,1.3369140625
7096,2B,01,26,0D,34,31,F5,16,26,0.671875,0.015625,0.59375,0.203125,0.8125,0.765625,-0.171875,0.34375,0.59375,1.119384765625
7097,DE,D7,2C,26,08,F4,C8,CD,1C,-0.53125,-0.640625,0.6875,0.59375,0.125,-0.1875,-0.875,-0.796875,0.4375,-0.58349609375
7098,07,1B,C4,09,05,FF,EC,E0,C8,0.109375,0.421875,-0.9375,0.140625,0.078125,-0.015625,-0.3125,-0.5,-0.875,-0.650390625
7099,DD,CF,FD,F0,F2,DE,2A,D7,1B,-0.546875,-0.765625,-0.046875,-0.25,-0.21875,-0.53125,0.65625,-0.640625,0.421875,1.07763671875
7100,D4,D7,E1,F9,C8,CC,01,20,EB,-0.6875,-0.640625,-0.484375,-0.109375,-0.875,-0.8125,0.015625,0.5,-0.328125,0.731689453125
7101,F5,FF,0B,E3,2E,18,06,06,EE,-0.171875,-0.015625,0.171875,-0.453125,0.71875,0.375,0.09375,0.09375,-0.28125,-0.43701171875
7102,09,01,C7,D4,30,36,FC,D5,C9,0.140625,0.015625,-0.890625,-0.6875,0.75,0.84375,-0.0625,-0.671875,-0.859375,-0.22314453125
7103,C3,FC,CE,EB,D3,0E,E1,3B,0B,-0.953125,-0.0625,-0.78125,-0.328125,-0.703125,0.21875,-0.484375,0.921875,0.171875,0.904296875
7104,F2,ED,DA,37,F2,E7,C2,37,DD,-0.21875,-0.296875,-0.59375,0.859375,-0.21875,-0.390625,-0.96875,0.859375,-0.546875,0.9306640625
7105,E0,E3,10,F0,2C,19,29,2E,CC,-0.5,-0.453125,0.25,-0.25,0.6875,0.390625,0.640625,0.71875,-0.8125,-1.352783203125
7106,18,E2,F4,DB,17,EA,E7,DA,30,0.375,-0.46875,-0.1875,-0.578125,0.359375,-0.34375,-0.390625,-0.59375,0.75,1.46240234375
7107,2C,23,1B,18,36,2D,25,3D,0C,0.6875,0.546875,0.421875,0.375,0.84375,0.703125,0.578125,0.953125,0.1875,1.75341796875
7108,CF,2C,CF,0F,FF,DC,17,E2,03,-0.765625,0.6875,-0.765625,0.234375,-0.015625,-0.5625,0.359375,-0.46875,0.046875,-0.712890625
7109,EF,09,C5,28,0F,E5,02,EE,C3,-0.265625,0.140625,-0.921875,0.625,0.234375,-0.421875,0.03125,-0.28125,-0.953125,-1.279296875
7110,05,DA,12,F0,F7,3F,DC,E2,FD,0.078125,-0.59375,0.28125,-0.25,-0.140625,0.984375,-0.5625,-0.46875,-0.046875,-0.683349609375
7111,DA,CA,E6,E1,EE,C3,D3,D0,E7,-0.59375,-0.84375,-0.40625,-0.484375,-0.28125,-0.953125,-0.703125,-0.75,-0.390625,1.2294921875
7112,DD,19,FC,FD,DB,35,C5,17,CC,-0.546875,0.390625,-0.0625,-0.046875,-0.578125,0.828125,-0.921875,0.359375,-0.8125,-0.132080078125
7113,2F,FF,E6,FF,D1,E7,0D,1D,04,0.734375,-0.015625,-0.40625,-0.015625,-0.734375,-0.390625,0.203125,0.453125,0.0625,-0.560302734375
7114,2E,15,C4,11,26,09,22,27,40,0.71875,0.328125,-0.9375,0.265625,0.59375,0.140625,0.53125,0.609375,1.0,1.13671875
7115,CE,CB,E0,FC,E4,FD,24,CE,1E,-0.78125,-0.828125,-0.5,-0.0625,-0.4375,-0.046875,0.5625,-0.78125,0.46875,0.616943359375
7116,FC,22,FF,C1,DF,25,E0,C9,E7,-0.0625,0.53125,-0.015625,-0.984375,-0.515625,0.578125,-0.5,-0.859375,-0.390625,0.802490234375
7117,C5,05,17,20,F0,34,10,FA,0D,-0.921875,0.078125,0.359375,0.5,-0.25,0.8125,0.25,-0.09375,0.203125,0.5400390625
7118,35,E3,3D,E9,C1,27,F5,0A,13,0.828125,-0.453125,0.953125,-0.359375,-0.984375,0.609375,-0.171875,0.15625,0.296875,-1.014404296875
7119,11,C9,E6,39,CE,D9,C7,D4,28,0.265625,-0.859375,-0.40625,0.890625,-0.78125,-0.609375,-0.890625,-0.6875,0.625,0.690673828125
7120,31,2F,F0,18,16,3D,FD,09,C4,0.765625,0.734375,-0.25,0.375,0.34375,0.953125,-0.046875,0.140625,-0.9375,0.090087890625
7121,07,E3,EA,FC,F2,C7,E3,C2,27,0.109375,-0.453125,-0.34375,-0.0625,-0.21875,-0.890625,-0.453125,-0.96875,0.609375,1.205322265625
7122,ED,2E,3F,2B,14,D5,C7,DD,FB,-0.296875,0.71875,0.984375,0.671875,0.3125,-0.671875,-0.890625,-0.546875,-0.078125,-1.89794921875
7123,3D,D1,03,D8,E4,D0,07,17,0C,0.953125,-0.734375,0.046875,-0.625,-0.4375,-0.75,0.109375,0.359375,0.1875,0.101806640625
7124,CE,03,EC,3F,10,D9,EF,26,D8,-0.78125,0.046875,-0.3125,0.984375,0.25,-0.609375,-0.265625,0.59375,-0.625,-0.181396484375
7125,37,D9,F5,34,C8,D3,2C,C3,1B,0.859375,-0.609375,-0.171875,0.8125,-0.875,-0.703125,0.6875,-0.953125,0.421875,-0.794189453125
7126,1C,11,CE,ED,1B,EF,25,C8,FB,0.4375,0.265625,-0.78125,-0.296875,0.421875,-0.265625,0.578125,-0.875,-0.078125,-0.156005859375
7127,24,3B,E8,23,C9,03,01,E5,F6,0.5625,0.921875,-0.375,0.546875,-0.859375,0.046875,0.015625,-0.421875,-0.15625,-0.8330078125
7128,1F,D6,D1,D2,E5,05,D8,CE,C2,0.484375,-0.65625,-0.734375,-0.71875,-0.421875,0.078125,-0.625,-0.78125,-0.96875,-0.203857421875
7129,3B,D1,FB,EA,E7,2B,0B,DA,07,0.921875,-0.734375,-0.078125,-0.34375,-0.390625,0.671875,0.171875,-0.59375,0.109375,-0.553466796875
7130,0A,ED,C1,C8,06,C2,08,2B,C5,0.15625,-0.296875,-0.984375,-0.875,0.09375,-0.96875,0.125,0.671875,-0.921875,-1.33056640625
7131,3D,CB,F3,DC,0A,01,CD,D6,32,0.953125,-0.828125,-0.203125,-0.5625,0.15625,0.015625,-0.796875,-0.65625,0.78125,1.4482421875
7132,13,CA,29,C1,1D,FB,3F,E1,CF,0.296875,-0.84375,0.640625,-0.984375,0.453125,-0.078125,0.984375,-0.484375,-0.765625,0.542236328125
7133,E8,E3,F1,02,2F,C8,EA,1D,37,-0.375,-0.453125,-0.234375,0.03125,0.734375,-0.875,-0.34375,0.453125,0.859375,1.0751953125
7134,0D,CF,F0,C1,01,39,C3,FF,C5,0.203125,-0.765625,-0.25,-0.984375,0.015625,0.890625,-0.953125,-0.015625,-0.921875,-1.346923828125
7135,38,E2,DA,FB,24,0E,D6,3A,1E,0.875,-0.46875,-0.59375,-0.078125,0.5625,0.21875,-0.65625,0.90625,0.46875,1.17724609375
7136,36,24,29,D2,17,03,18,01,13,0.84375,0.5625,0.640625,-0.71875,0.359375,0.046875,0.375,0.015625,0.296875,0.85546875
7137,10,DC,32,0F,05,DE,DC,30,1C,0.25,-0.5625,0.78125,0.234375,0.078125,-0.53125,-0.5625,0.75,0.4375,0.4921875
7138,12,20,30,2B,D1,C2,F3,05,E6,0.28125,0.5,0.75,0.671875,-0.734375,-0.96875,-0.203125,0.078125,-0.40625,-1.197021484375
7139,1F,D1,37,FF,F9,28,10,2F,04,0.484375,-0.734375,0.859375,-0.015625,-0.109375,0.625,0.25,0.734375,0.0625,-0.24609375
7140,F2,03,22,06,D1,CC,D2,01,CE,-0.21875,0.046875,0.53125,0.09375,-0.734375,-0.8125,-0.71875,0.015625,-0.78125,-1.0390625
7141,05,DB,26,FE,ED,D1,FC,03,21,0.078125,-0.578125,0.59375,-0.03125,-0.296875,-0.734375,-0.0625,0.046875,0.515625,0.87841796875
7142,F8,26,28,C3,3B,D9,DE,FF,06,-0.125,0.59375,0.625,-0.953125,0.921875,-0.609375,-0.53125,-0.015625,0.09375,-0.700439453125
7143,FC,37,08,06,D9,F6,0E,3D,13,-0.0625,0.859375,0.125,0.09375,-0.609375,-0.15625,0.21875,0.953125,0.296875,0.3173828125
7144,CD,DB,CD,29,E5,F0,1B,13,11,-0.796875,-0.578125,-0.796875,0.640625,-0.421875,-0.25,0.421875,0.296875,0.265625,0.600341796875
7145,DC,F5,03,15,F0,38,24,14,3F,-0.5625,-0.171875,0.046875,0.328125,-0.25,0.875,0.5625,0.3125,0.984375,1.103515625
7146,1D,CB,C1,CD,38,16,FA,2B,1C,0.453125,-0.828125,-0.984375,-0.796875,0.875,0.34375,-0.09375,0.671875,0.4375,0.106201171875
7147,16,10,18,1E,33,29,0B,CF,DB,0.34375,0.25,0.375,0.46875,0.796875,0.640625,0.171875,-0.765625,-0.578125,-0.4384765625
7148,09,FF,1E,DA,23,ED,3A,C2,D1,0.140625,-0.015625,0.46875,-0.59375,0.546875,-0.296875,0.90625,-0.96875,-0.734375,0.34716796875
7149,E5,C7,DB,DA,37,C5,E8,06,35,-0.421875,-0.890625,-0.578125,-0.59375,0.859375,-0.921875,-0.375,0.09375,0.828125,1.44775390625
7150,08,D4,CE,EC,28,2C,37,2F,0B,0.125,-0.6875,-0.78125,-0.3125,0.625,0.6875,0.859375,0.734375,0.171875,-1.12353515625
7151,13,15,EB,28,C8,E1,C8,24,37,0.296875,0.328125,-0.328125,0.625,-0.875,-0.484375,-0.875,0.5625,0.859375,1.079345703125
7152,CA,CD,D2,CE,38,C5,3A,1D,19,-0.84375,-0.796875,-0.71875,-0.78125,0.875,-0.921875,0.90625,0.453125,0.390625,-0.618408203125
7153,20,33,CA,C6,E1,CF,FB,38,1F,0.5,0.796875,-0.84375,-0.90625,-0.484375,-0.765625,-0.078125,0.875,0.484375,-1.094970703125
7154,01,DF,F5,D5,24,05,22,DE,0A,0.015625,-0.515625,-0.171875,-0.671875,0.5625,0.078125,0.53125,-0.53125,0.15625,0.390380859375
7155,E1,FF,24,25,1A,D9,3A,18,E6,-0.484375,-0.015625,0.5625,0.578125,0.40625,-0.609375,0.90625,0.375,-0.40625,0.133056640625
7156,CE,1E,2C,F7,32,D1,FC,C3,CA,-0.78125,0.46875,0.6875,-0.140625,0.78125,-0.734375,-0.0625,-0.953125,-0.84375,-1.707275390625
7157,0A,FB,3F,E5,CB,FE,33,E4,C4,0.15625,-0.078125,0.984375,-0.421875,-0.828125,-0.03125,0.796875,-0.4375,-0.9375,-0.095458984375
7158,D2,C3,E8,3F,1E,31,C7,0F,E3,-0.71875,-0.953125,-0.375,0.984375,0.46875,0.765625,-0.890625,0.234375,-0.453125,-0.955078125
7159,C8,D1,F4,16,F7,FF,2E,11,0E,-0.875,-0.734375,-0.1875,0.34375,-0.140625,-0.015625,0.71875,0.265625,0.21875,0.309814453125
7160,C0,D2,F1,EE,F9,11,27,01,1F,-1.0,-0.71875,-0.234375,-0.28125,-0.109375,0.265625,0.609375,0.015625,0.484375,0.255615234375
7161,3B,F8,E7,C4,DC,35,3A,C8,FF,0.921875,-0.125,-0.390625,-0.9375,-0.5625,0.828125,0.90625,-0.875,-0.015625,-0.17138671875
7162,C2,D0,10,DB,1A,CB,29,28,0E,-0.96875,-0.75,0.25,-0.578125,0.40625,-0.828125,0.640625,0.625,0.21875,0.2451171875
7163,F3,ED,10,11,31,D0,D6,3D,C0,-0.203125,-0.296875,0.25,0.265625,0.765625,-0.75,-0.65625,0.953125,-1.0,-0.84375
7164,E7,20,CB,F1,E6,C8,C3,E3,E7,-0.390625,0.5,-0.828125,-0.234375,-0.40625,-0.875,-0.953125,-0.453125,-0.390625,0.22607421875
